Item,Condition,Expectancy,Particle,Context,Start sentence,R-Expression,Particle used,Original particle,unexpected  and unfair,list,generation,model,temperature,seed
12,1,high,RA,"Lisa hat eine chronische Krankheit, die ihre Leistungsfähigkeit bei der Arbeit stark beeinträchtigt. Ihr Arbeitgeber hat sie nun zum Evaluationsgespräch eingeladen.",Auch Lisa,Lisa,auch,auch,unexpected,6,"wird beim Evaluationsgespräch darauf achten, ihre Bedürfnisse und Grenzen klar zu kommunizieren und möglicherweise auch nach Unterstützungsmöglichkeiten im Job fragen.",gpt-3.5-turbo-16k,1.0,0
12,2,high,EW,"Lisa hat eine chronische Krankheit, die ihre Leistungsfähigkeit bei der Arbeit stark beeinträchtigt. Ihr Arbeitgeber hat sie nun zum Evaluationsgespräch eingeladen.",Ausgerechnet Lisa,Lisa,ausgerechnet,ausgerechnet,unexpected,1,", die bereits schwerwiegende gesundheitliche Probleme hat, muss sich nun auch noch mit einem Evaluationsgespräch auseinandersetzen, das zusätzlichen Stress bedeuten könnte.",gpt-3.5-turbo-16k,1.0,0
12,3,high,OH,"Lisa hat eine chronische Krankheit, die ihre Leistungsfähigkeit bei der Arbeit stark beeinträchtigt. Ihr Arbeitgeber hat sie nun zum Evaluationsgespräch eingeladen.",Lisa,Lisa,ohne,ohne,unexpected,2,"Lisa sollte sich auf das Gespräch gut vorbereiten, indem sie alle relevanten Informationen über ihre Krankheit und die Auswirkungen auf ihre Arbeit sammelt.",gpt-3.5-turbo-16k,1.0,0
12,4,medium,RA,"Lisa hat eine chronische Krankheit, die ihre Leistungsfähigkeit bei der Arbeit aber nicht beeinträchtigt. Morgen hat sie das jährliche Evaluationsgespräch mit ihrem Arbeitgeber.",Auch Lisa,Lisa,auch,auch,unexpected,3,"wird im Gespräch mit ihrem Arbeitgeber offen über ihre Krankheit sprechen und darauf hinweisen, dass sie trotzdem in der Lage ist, ihre Arbeit erfolgreich zu erledigen.",gpt-3.5-turbo-16k,1.0,0
12,5,medium,EW,"Lisa hat eine chronische Krankheit, die ihre Leistungsfähigkeit bei der Arbeit aber nicht beeinträchtigt. Morgen hat sie das jährliche Evaluationsgespräch mit ihrem Arbeitgeber.",Ausgerechnet Lisa,Lisa,ausgerechnet,ausgerechnet,unexpected,4,"muss trotz ihrer chronischen Krankheit immer wieder beweisen, dass sie genauso leistungsfähig ist wie ihre Kollegen.",gpt-3.5-turbo-16k,1.0,0
12,6,medium,OH,"Lisa hat eine chronische Krankheit, die ihre Leistungsfähigkeit bei der Arbeit aber nicht beeinträchtigt. Morgen hat sie das jährliche Evaluationsgespräch mit ihrem Arbeitgeber.",Lisa,Lisa,ohne,ohne,unexpected,5,"plant, während des Gesprächs offen und ehrlich über ihre Krankheit zu sprechen, um mögliche Unterstützungsmaßnahmen am Arbeitsplatz zu besprechen.",gpt-3.5-turbo-16k,1.0,0
13,1,high,RA,"Weltweit herrscht seit 2 Jahren eine furchtbare Pandemie. Holland hat im Vergleich zu anderen europäischen Ländern wenige Maßnahmen getroffen, um die Pandemie zu bekämpfen. ",Nur Holland,Holland ,nur,nur,unexpected,1,"hat bisher auf einen Lockdown verzichtet und setzte stattdessen verstärkt auf Maßnahmen wie das Tragen von Masken, Abstandsregeln und umfangreiche Teststrategien.",gpt-3.5-turbo-16k,1.0,0
13,2,high,EW,"Weltweit herrscht seit 2 Jahren eine furchtbare Pandemie. Holland hat im Vergleich zu anderen europäischen Ländern wenige Maßnahmen getroffen, um die Pandemie zu bekämpfen. ",Ausgerechnet Holland,Holland ,ausgerechnet,ausgerechnet,unexpected,2,", das Land, das normalerweise für seine offene und tolerante Lebensweise bekannt ist, hat in dieser schwierigen Zeit überraschenderweise einen eher laxen Ansatz gewählt.",gpt-3.5-turbo-16k,1.0,0
13,3,high,OH,"Weltweit herrscht seit 2 Jahren eine furchtbare Pandemie. Holland hat im Vergleich zu anderen europäischen Ländern wenige Maßnahmen getroffen, um die Pandemie zu bekämpfen. ",Holland ,Holland ,ohne,ohne ,unexpected,3,"hat eine Strategie verfolgt, die auf Eigenverantwortung der Bürger und gezielten Maßnahmen basierte, um die Ausbreitung des Virus einzudämmen.",gpt-3.5-turbo-16k,1.0,0
13,4,medium,RA,"Weltweit herrscht seit 2 Jahren eine furchtbare Pandemie. Holland hat so wie alle anderen Länder in Europa Maßnahmen getroffen, um die Pandemie zu bekämpfen.",Nur Holland,Holland ,nur,nur,unexpected,4,"hat sich entschieden, während der Pandemie einige ungewöhnliche Maßnahmen zu ergreifen, wie zum Beispiel das Verbot von Gottesdiensten und die Schließung von Coffeeshops.",gpt-3.5-turbo-16k,1.0,0
13,5,medium,EW,"Weltweit herrscht seit 2 Jahren eine furchtbare Pandemie. Holland hat so wie alle anderen Länder in Europa Maßnahmen getroffen, um die Pandemie zu bekämpfen.",Ausgerechnet Holland,Holland ,ausgerechnet,ausgerechnet,unexpected,5,", bekannt für seine offene und liberale Kultur, musste drastische Maßnahmen einführen, um die Ausbreitung der Pandemie einzudämmen.",gpt-3.5-turbo-16k,1.0,0
13,6,medium,OH,"Weltweit herrscht seit 2 Jahren eine furchtbare Pandemie. Holland hat so wie alle anderen Länder in Europa Maßnahmen getroffen, um die Pandemie zu bekämpfen.",Holland ,Holland ,ohne,ohne ,unexpected,6,"hat strenge Lockdowns, Maskenpflicht und Abstandsregeln eingeführt, um die Verbreitung des Virus einzudämmen und die Gesundheit der Bevölkerung zu schützen.",gpt-3.5-turbo-16k,1.0,0
14,1,high,RA,Topsportler Jonas kümmert sich sehr um seine Gesundheit: er isst jeden Tag viel Obst und Gemüse und trainiert mehrmals wöchentlich. Letzte Woche hatte er seine jährliche betriebsärztliche Untersuchung. ,Sogar Jonas,Jonas ,sogar,sogar,unexpected,2,"wurde von seiner guten Gesundheit überrascht, als die Ergebnisse der Untersuchung zeigten, dass sein Körper in perfektem Zustand ist.",gpt-3.5-turbo-16k,1.0,0
14,2,high,EW,Topsportler Jonas kümmert sich sehr um seine Gesundheit: er isst jeden Tag viel Obst und Gemüse und trainiert mehrmals wöchentlich. Letzte Woche hatte er seine jährliche betriebsärztliche Untersuchung. ,Gerade Jonas,Jonas ,gerade,gerade,unexpected,3,"hat erfahren, dass seine Blutwerte alle im optimalen Bereich liegen und sein Trainingsplan und seine Ernährungsgewohnheiten sich positiv auf seine Gesundheit auswirken.",gpt-3.5-turbo-16k,1.0,0
14,3,high,OH,Topsportler Jonas kümmert sich sehr um seine Gesundheit: er isst jeden Tag viel Obst und Gemüse und trainiert mehrmals wöchentlich. Letzte Woche hatte er seine jährliche betriebsärztliche Untersuchung. ,Jonas ,Jonas ,ohne,ohne,unexpected,4,"war erleichtert, als die Untersuchung bestätigte, dass er topfit und gesund ist.",gpt-3.5-turbo-16k,1.0,0
14,4,medium,RA,Jonas treibt gelegentlich Sport und ernährt sich überwiegend gesund. Letzte Woche hatte er seine jährliche betriebsärztliche Untersuchung.,Sogar Jonas,Jonas ,sogar,sogar,unexpected,5," hatte erkannt, dass er sich in einem guten körperlichen Zustand befindet und motiviert ist, weiterhin auf seine Gesundheit zu achten.",gpt-3.5-turbo-16k,1.0,0
14,5,medium,EW,Jonas treibt gelegentlich Sport und ernährt sich überwiegend gesund. Letzte Woche hatte er seine jährliche betriebsärztliche Untersuchung.,Gerade Jonas,Jonas ,gerade,gerade,unexpected,6,"hat erfahren, dass sein Cholesterinspiegel zu hoch ist und er seine Ernährungsgewohnheiten anpassen muss.",gpt-3.5-turbo-16k,1.0,0
14,6,medium,OH,Jonas treibt gelegentlich Sport und ernährt sich überwiegend gesund. Letzte Woche hatte er seine jährliche betriebsärztliche Untersuchung.,Jonas ,Jonas ,ohne,ohne,unexpected,1,"hat bei der Untersuchung erfahren, dass sein Blutdruck und Cholesterinspiegel im normalen Bereich liegen.",gpt-3.5-turbo-16k,1.0,0
15,1,high,RA,Kevin ist seit 2001 Koch in einem beliebten Restaurant in Berlin. Täglich bereitet er mit viel Liebe die leckersten Gerichte für seine Gäste zu. Am Donnerstag kommt ein Inspektor für eine eventuelle Michelin-Stern-Vergabe vorbei.  ,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,3,"ist Kevin besonders nervös und aufgeregt. Er plant, an diesem Tag seine absoluten Spitzenleistungen als Koch zu präsentieren und hofft, den Inspektor mit seinen Gerichten zu beeindrucken.",gpt-3.5-turbo-16k,1.0,0
15,2,high,EW,Kevin ist seit 2001 Koch in einem beliebten Restaurant in Berlin. Täglich bereitet er mit viel Liebe die leckersten Gerichte für seine Gäste zu. Am Donnerstag kommt ein Inspektor für eine eventuelle Michelin-Stern-Vergabe vorbei.  ,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,4,"wird Kevin besonders darauf achten, dass jedes Gericht perfekt angerichtet und geschmacklich auf höchstem Niveau ist, um den Inspektor zu beeindrucken.",gpt-3.5-turbo-16k,1.0,0
15,3,high,OH,Kevin ist seit 2001 Koch in einem beliebten Restaurant in Berlin. Täglich bereitet er mit viel Liebe die leckersten Gerichte für seine Gäste zu. Am Donnerstag kommt ein Inspektor für eine eventuelle Michelin-Stern-Vergabe vorbei.  ,An diesem Tag,an diesem Tag,ohne,ohne,unexpected,5,"ist Kevin besonders nervös und sorgt dafür, dass jede Speise perfekt zubereitet und ansprechend präsentiert wird.",gpt-3.5-turbo-16k,1.0,0
15,4,medium,RA,Kevin ist Koch in einem Restaurant in Berlin. Am Donnerstag gibt es eine Inspektion für eine eventuelle Michelin-Stern-Vergabe.,Nur an diesem Tag,an diesem Tag,bloß,bloß,unexpected,6,"ist Kevin besonders nervös und aufgeregt, da er weiß, dass diese Inspektion über die Zukunft des Restaurants entscheiden könnte.",gpt-3.5-turbo-16k,1.0,0
15,5,medium,EW,Kevin ist Koch in einem Restaurant in Berlin. Am Donnerstag gibt es eine Inspektion für eine eventuelle Michelin-Stern-Vergabe.,Genau an diesem Tag,an diesem Tag,genau,genau,unexpected,1,"ist Kevin besonders nervös und aufgeregt, da er sich große Hoffnungen macht, dass das Restaurant endlich die wohlverdiente Auszeichnung erhält.",gpt-3.5-turbo-16k,1.0,0
15,6,medium,OH,Kevin ist Koch in einem Restaurant in Berlin. Am Donnerstag gibt es eine Inspektion für eine eventuelle Michelin-Stern-Vergabe.,An diesem Tag,an diesem Tag,ohne,ohne ,unexpected,2,ist Kevin besonders aufgeregt und bereitet alle Gerichte sorgf盲ltig und mit extra Liebe zum Detail zu.,gpt-3.5-turbo-16k,1.0,0
16,1,high,RA,Max geht wöchentlich mit seinem Hund in die Hundeschule. Seit dem Welpenalter arbeitet Max zusammen mit dem Hund an guter Gehorsamkeit und Teambuilding. Kurz vor Weihnachten stand eine wichtige Prüfung an. ,Auch dann,dann,auch,auch,unexpected,4,"wenn Max und sein Hund noch viel üben mussten, waren sie gut vorbereitet und zeigten bei der Prüfung eine herausragende Leistung.",gpt-3.5-turbo-16k,1.0,0
16,2,high,EW,Max geht wöchentlich mit seinem Hund in die Hundeschule. Seit dem Welpenalter arbeitet Max zusammen mit dem Hund an guter Gehorsamkeit und Teambuilding. Kurz vor Weihnachten stand eine wichtige Prüfung an. ,Genau dann,dann,genau,genau,unexpected,5,"zeigte Max, wie gut die harte Arbeit und das Training mit seinem Hund sich ausgezahlt haben.",gpt-3.5-turbo-16k,1.0,0
16,3,high,OH,Max geht wöchentlich mit seinem Hund in die Hundeschule. Seit dem Welpenalter arbeitet Max zusammen mit dem Hund an guter Gehorsamkeit und Teambuilding. Kurz vor Weihnachten stand eine wichtige Prüfung an. ,Dann,dann,ohne,ohne,unexpected,6,"Dann übten Max und sein Hund jeden Tag intensiv, um sicherzustellen, dass sie optimal vorbereitet waren.",gpt-3.5-turbo-16k,1.0,0
16,4,medium,RA,Max geht gelegentlich mit seinem Hund in die Hundeschule. Kurz vor Weihnachten stand eine Prüfung an. ,Auch dann,dann,auch,auch,unexpected,1,", als es draußen kalt und ungemütlich war, nahm Max mit seinem Hund fleißig am Training teil und übte für die bevorstehende Prüfung.",gpt-3.5-turbo-16k,1.0,0
16,5,medium,EW,Max geht gelegentlich mit seinem Hund in die Hundeschule. Kurz vor Weihnachten stand eine Prüfung an. ,Genau dann,dann,genau,genau,unexpected,2,"musste Max sich besonders intensiv mit seinem Hund vorbereiten, um sicherzustellen, dass sie die Prüfung bestehen würden.",gpt-3.5-turbo-16k,1.0,0
16,6,medium,OH,Max geht gelegentlich mit seinem Hund in die Hundeschule. Kurz vor Weihnachten stand eine Prüfung an. ,Dann,dann,ohne,ohne,unexpected,3,"Dann übte Max mit seinem Hund fleißig die verschiedenen Kommandos und Tricks, um gut auf die Prüfung vorbereitet zu sein.",gpt-3.5-turbo-16k,1.0,0
17,1,high,RA,Der Wetterdienst hat seit 10 Jahren eine sehr hohe Präzision. Laut dem Wetterbericht soll es diese Woche heftig schneien. ,Nur diese Woche,diese Woche,nur,nur,unexpected,5,droht ein heftiger Schneefall.,gpt-3.5-turbo-16k,1.0,0
17,2,high,EW,Der Wetterdienst hat seit 10 Jahren eine sehr hohe Präzision. Laut dem Wetterbericht soll es diese Woche heftig schneien. ,Eben diese Woche,diese Woche,eben,eben,unexpected,6,", sollten Sie auf jeden Fall darauf vorbereitet sein, dass es zu starken Schneefällen kommen könnte.",gpt-3.5-turbo-16k,1.0,0
17,3,high,OH,Der Wetterdienst hat seit 10 Jahren eine sehr hohe Präzision. Laut dem Wetterbericht soll es diese Woche heftig schneien. ,Diese Woche,diese Woche,ohne,ohne ,unexpected,1,"...sollten Sie sich auf winterliches Wetter einstellen und sicherstellen, dass Sie auf glatten Straßen vorsichtig fahren.",gpt-3.5-turbo-16k,1.0,0
17,4,medium,RA,Der Wetterdienst hat in den letzten Jahren überwiegend zuverlässige Wettervorhersagen gemacht. Laut dem Wetterbericht soll es diese Woche heftig schneien. ,Nur diese Woche,diese Woche,nur,nur,unexpected,2,", auf den Wetterdienst ist Verlass.",gpt-3.5-turbo-16k,1.0,0
17,5,medium,EW,Der Wetterdienst hat in den letzten Jahren überwiegend zuverlässige Wettervorhersagen gemacht. Laut dem Wetterbericht soll es diese Woche heftig schneien. ,Eben diese Woche,diese Woche,eben,eben,unexpected,3,Eben diese Woche müssen wir uns auf starken Schneefall und winterliche Straßenverhältnisse einstellen.,gpt-3.5-turbo-16k,1.0,0
17,6,medium,OH,Der Wetterdienst hat in den letzten Jahren überwiegend zuverlässige Wettervorhersagen gemacht. Laut dem Wetterbericht soll es diese Woche heftig schneien. ,Diese Woche,diese Woche,ohne,ohne ,unexpected,4,sollte man also rechtzeitig Winterreifen aufziehen und sich auf glatte Straßen einstellen.,gpt-3.5-turbo-16k,1.0,0
18,1,high,RA,"Schon seit sie ein Kind war, sammelt Nora Münzen. Sie hat sehr viel Erfahrung und erkennt sehr wertvolle Exemplare sofort. Gestern brachte ihr ein befreundeter Sammler eine angeblich seltene Münze.",Auch diese Münze,diese Münze,auch,auch,unexpected,6,"entpuppte sich als Fälschung, was Nora aufgrund ihrer langjährigen Erfahrung schnell feststellen konnte.",gpt-3.5-turbo-16k,1.0,0
18,2,high,EW,"Schon seit sie ein Kind war, sammelt Nora Münzen. Sie hat sehr viel Erfahrung und erkennt sehr wertvolle Exemplare sofort. Gestern brachte ihr ein befreundeter Sammler eine angeblich seltene Münze.",Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,1,entpuppte sich als günstige Nachprägung und enttäuschte Nora sehr.,gpt-3.5-turbo-16k,1.0,0
18,3,high,OH,"Schon seit sie ein Kind war, sammelt Nora Münzen. Sie hat sehr viel Erfahrung und erkennt sehr wertvolle Exemplare sofort. Gestern brachte ihr ein befreundeter Sammler eine angeblich seltene Münze.",Diese Münze ,diese Münze,ohne,ohne,unexpected,2,"entpuppte sich jedoch als Fälschung, da Nora sofort die Unstimmigkeiten und Fehler in der Prägung erkannte.",gpt-3.5-turbo-16k,1.0,0
18,4,medium,RA,"Nora sammelt schon länger Münzen. Die Erfahrung, die sie gesammelt hat, hilft ihr dabei, öfters sehr wertvolle Exemplare zu erkennen. Gestern brachte ihr ein befreundeter Sammler eine angeblich seltene Münze. ",Auch diese Münze,diese Münze,auch,auch,unexpected,3,"entpuppte sich als Fälschung, da Nora sofort die fehlenden Details und die minderwertige Qualität erkannte.",gpt-3.5-turbo-16k,1.0,0
18,5,medium,EW,"Nora sammelt schon länger Münzen. Die Erfahrung, die sie gesammelt hat, hilft ihr dabei, öfters sehr wertvolle Exemplare zu erkennen. Gestern brachte ihr ein befreundeter Sammler eine angeblich seltene Münze. ",Ausgerechnet diese Münze,diese Münze,ausgerechnet,ausgerechnet,unexpected,4,hatte Nora bereits in ihrem eigenen Bestand.,gpt-3.5-turbo-16k,1.0,0
18,6,medium,OH,"Nora sammelt schon länger Münzen. Die Erfahrung, die sie gesammelt hat, hilft ihr dabei, öfters sehr wertvolle Exemplare zu erkennen. Gestern brachte ihr ein befreundeter Sammler eine angeblich seltene Münze. ",Diese Münze ,diese Münze,ohne,ohne,unexpected,5,"entpuppte sich jedoch als Fälschung, was Nora sofort erkannte.",gpt-3.5-turbo-16k,1.0,0
19,1,high,RA,"Christian hat noch nie Golf gespielt. All seine engsten Freunde spielen aber bereits seit über 10 Jahren Golf. Sie haben ihn eingeladen, bei einem Turnier mitzumachen. ",Nur Christian,Christian,nur,nur,unexpected,1,"traute sich zunächst nicht, doch dann entschied er sich, die Herausforderung anzunehmen.",gpt-3.5-turbo-16k,1.0,0
19,2,high,EW,"Christian hat noch nie Golf gespielt. All seine engsten Freunde spielen aber bereits seit über 10 Jahren Golf. Sie haben ihn eingeladen, bei einem Turnier mitzumachen. ",Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,2,"hat sich entschieden, die Einladung anzunehmen und eine neue Sportart auszuprobieren.",gpt-3.5-turbo-16k,1.0,0
19,3,high,OH,"Christian hat noch nie Golf gespielt. All seine engsten Freunde spielen aber bereits seit über 10 Jahren Golf. Sie haben ihn eingeladen, bei einem Turnier mitzumachen. ",Christian ,Christian,ohne,ohne,unexpected,3,"war zunächst unsicher, ob er am Golfturnier teilnehmen sollte, entschied sich aber letztendlich dazu, die Herausforderung anzunehmen und sein Glück zu versuchen.",gpt-3.5-turbo-16k,1.0,0
19,4,medium,RA,"Christian wurde von seinen Freunden eingeladen, mit ihnen zusammen Golf zu spielen. Er kennt seine Kumpel schon über 10 Jahre und freut sich auf das Spiel.",Nur Christian,Christian,nur,nur,unexpected,4,freut sich auf eine lustige und entspannte Zeit auf dem Golfplatz mit seinen langjährigen Freunden.,gpt-3.5-turbo-16k,1.0,0
19,5,medium,EW,"Christian wurde von seinen Freunden eingeladen, mit ihnen zusammen Golf zu spielen. Er kennt seine Kumpel schon über 10 Jahre und freut sich auf das Spiel.",Ausgerechnet Christian,Christian,ausgerechnet,ausgerechnet,unexpected,5,", der bisher noch nie Golf gespielt hat, freut sich darauf, mit seinen Freunden eine neue Sportart auszuprobieren und gemeinsam eine schöne Zeit zu verbringen.",gpt-3.5-turbo-16k,1.0,0
19,6,medium,OH,"Christian wurde von seinen Freunden eingeladen, mit ihnen zusammen Golf zu spielen. Er kennt seine Kumpel schon über 10 Jahre und freut sich auf das Spiel.",Christian ,Christian,ohne,ohne ,unexpected,6,"war schon lange nicht mehr beim Golfen, aber er freute sich darauf, gemeinsam mit seinen Freunden wieder auf dem Platz zu stehen und eine tolle Zeit zu verbringen.",gpt-3.5-turbo-16k,1.0,0
20,1,high,RA,Der Kinderchor singt normalerweise an Weihnachten ausschließlich klassische Weihnachtslieder. Der Chor will diese Tradition auf keinen Fall ändern. Allerdings entscheidet der Chorvorsitzende über das jährliche Programm.   ,Auch dieses Jahr,dieses Jahr,auch,auch,unexpected,2,"wird der Chorvorsitzende sicherstellen, dass der Kinderchor weiterhin klassische Weihnachtslieder singt, um die Tradition zu bewahren.",gpt-3.5-turbo-16k,1.0,0
20,2,high,EW,Der Kinderchor singt normalerweise an Weihnachten ausschließlich klassische Weihnachtslieder. Der Chor will diese Tradition auf keinen Fall ändern. Allerdings entscheidet der Chorvorsitzende über das jährliche Programm.   ,Ausgerechnet dieses Jahr,dieses Jahr,ausgerechnet,ausgerechnet,unexpected,3,"sollte der Chorvorsitzende die Chance bekommen, den Kindern moderne Weihnachtslieder beizubringen, um ihr Repertoire zu erweitern.",gpt-3.5-turbo-16k,1.0,0
20,3,high,OH,Der Kinderchor singt normalerweise an Weihnachten ausschließlich klassische Weihnachtslieder. Der Chor will diese Tradition auf keinen Fall ändern. Allerdings entscheidet der Chorvorsitzende über das jährliche Programm.   ,Dieses Jahr,dieses Jahr,ohne,ohne,unexpected,4,"wird der Chorvorsitzende vermutlich wieder eine Auswahl traditioneller Weihnachtslieder treffen, um die langjährige Tradition des Kinderchors fortzuführen.",gpt-3.5-turbo-16k,1.0,0
20,4,medium,RA,Der Kinderchor singt an Weihnachten klassische Weihnachtslieder. Dieses Jahr will der Chor gerne zusätzlich andere Lieder singen und hält darum mit dem Chorvorsitzenden Rücksprache. ,Auch dieses Jahr,dieses Jahr,auch,auch,unexpected,5,"möchte der Kinderchor sein Repertoire erweitern und sucht nach neuen, modernen Liedern, die die Zuschauer begeistern werden.",gpt-3.5-turbo-16k,1.0,0
20,5,medium,EW,Der Kinderchor singt an Weihnachten klassische Weihnachtslieder. Dieses Jahr will der Chor gerne zusätzlich andere Lieder singen und hält darum mit dem Chorvorsitzenden Rücksprache. ,Ausgerechnet dieses Jahr,dieses Jahr,ausgerechnet,ausgerechnet,unexpected,6,Ausgerechnet dieses Jahr wollen sie das Repertoire erweitern und neue Lieder einstudieren.,gpt-3.5-turbo-16k,1.0,0
20,6,medium,OH,Der Kinderchor singt an Weihnachten klassische Weihnachtslieder. Dieses Jahr will der Chor gerne zusätzlich andere Lieder singen und hält darum mit dem Chorvorsitzenden Rücksprache. ,Dieses Jahr,dieses Jahr,ohne,ohne ,unexpected,1,"möchte der Kinderchor klassische Weihnachtslieder mit modernen Pop-Songs kombinieren, um das Weihnachtsrepertoire zu erweitern und das Publikum zu überraschen.",gpt-3.5-turbo-16k,1.0,0
21,1,high,RA,Ruth spielt erst seit 6 Monaten Handball. Am Sonntag hatte sie ihr erstes Spiel. Die meisten anderen Spielerinnen spielen bereits seit dem Kindesalter Handball. ,Nur Ruth ,Ruth,nur,nur,unexpected,3,"Nur Ruth hatte erst seit 6 Monaten Handball gespielt, aber sie zeigte bereits viel Potenzial und Engagement.",gpt-3.5-turbo-16k,1.0,0
21,2,high,EW,Ruth spielt erst seit 6 Monaten Handball. Am Sonntag hatte sie ihr erstes Spiel. Die meisten anderen Spielerinnen spielen bereits seit dem Kindesalter Handball. ,Gerade Ruth,Ruth,gerade,gerade,unexpected,4,"hatte beim ersten Spiel eine beeindruckende Leistung gezeigt, obwohl sie noch nicht so lange spielt.",gpt-3.5-turbo-16k,1.0,0
21,3,high,OH,Ruth spielt erst seit 6 Monaten Handball. Am Sonntag hatte sie ihr erstes Spiel. Die meisten anderen Spielerinnen spielen bereits seit dem Kindesalter Handball. ,Ruth,Ruth,ohne,ohne ,unexpected,5,"möchte trotzdem weiterhin hart trainieren und ihr Bestes geben, um sich in ihrem Team zu etablieren und ihre Fähigkeiten zu verbessern.",gpt-3.5-turbo-16k,1.0,0
21,4,medium,RA,Ruth spielt Handball beim örtlichen Verein. Am Sonntag hatte ihr Team das erste Spiel der Saison. Alle Spielerinnen haben sich unheimlich auf das Spiel gefreut. ,Nur Ruth ,Ruth,nur,nur,unexpected,6,"hatte vor dem Spiel mit einer leichten Verletzung zu kämpfen, aber entschied sich dennoch, ihr Bestes zu geben und das Team zu unterstützen.",gpt-3.5-turbo-16k,1.0,0
21,5,medium,EW,Ruth spielt Handball beim örtlichen Verein. Am Sonntag hatte ihr Team das erste Spiel der Saison. Alle Spielerinnen haben sich unheimlich auf das Spiel gefreut. ,Gerade Ruth,Ruth,gerade,gerade,unexpected,1,"hat sich besonders gut vorbereitet und war hoch motiviert, ihr Bestes zu geben.",gpt-3.5-turbo-16k,1.0,0
21,6,medium,OH,Ruth spielt Handball beim örtlichen Verein. Am Sonntag hatte ihr Team das erste Spiel der Saison. Alle Spielerinnen haben sich unheimlich auf das Spiel gefreut. ,Ruth,Ruth,ohne,ohne ,unexpected,2,"Ruth war besonders aufgeregt, weil sie nach einer langen Verletzungspause endlich wieder auf dem Spielfeld stehen konnte.",gpt-3.5-turbo-16k,1.0,0
22,1,high,RA,"Janina geht heute Abend mit ihrem Vater ins Theater. Jedes Mal, als die Aufführung aufgrund der Pandemie verschoben wurde, hat sie viel geheult. Ihr Vater hat sie jedes Mal beruhigen müssen und hofft nun, dass das Stück heute endlich stattfindet.",Auch heute,heute ,auch,auch,unexpected,4,"hofft Janina, dass das Stück endlich stattfindet und sie einen schönen Abend mit ihrem Vater im Theater verbringen kann.",gpt-3.5-turbo-16k,1.0,0
22,2,high,EW,"Janina geht heute Abend mit ihrem Vater ins Theater. Jedes Mal, als die Aufführung aufgrund der Pandemie verschoben wurde, hat sie viel geheult. Ihr Vater hat sie jedes Mal beruhigen müssen und hofft nun, dass das Stück heute endlich stattfindet.",Eben heute,heute ,eben,eben,unexpected,5,"Abend wird Janina mit ihrem Vater das Theaterstück ""Romeo und Julia"" sehen, auf das sie sich schon so lange gefreut hat.",gpt-3.5-turbo-16k,1.0,0
22,3,high,OH,"Janina geht heute Abend mit ihrem Vater ins Theater. Jedes Mal, als die Aufführung aufgrund der Pandemie verschoben wurde, hat sie viel geheult. Ihr Vater hat sie jedes Mal beruhigen müssen und hofft nun, dass das Stück heute endlich stattfindet.",Heute,heute ,ohne,ohne ,unexpected,6,"hält Janina gespannt ihr Ticket in der Hand und hofft, dass das Stück endlich wie geplant aufgeführt wird.",gpt-3.5-turbo-16k,1.0,0
22,4,medium,RA,Janina geht heute Abend mit ihrem Vater ins Theater. Die Aufführung ist aufgrund der Pandemie mehrmals verschoben worden. Nach zwei Jahren ist es dann heute endlich soweit! ,Auch heute,heute ,auch,auch,unexpected,1,"freuen sich Janina und ihr Vater riesig darauf, endlich wieder Kultur live zu erleben und gemeinsam einen besonderen Abend im Theater zu verbringen.",gpt-3.5-turbo-16k,1.0,0
22,5,medium,EW,Janina geht heute Abend mit ihrem Vater ins Theater. Die Aufführung ist aufgrund der Pandemie mehrmals verschoben worden. Nach zwei Jahren ist es dann heute endlich soweit! ,Eben heute,heute ,eben,eben,unexpected,2,"sind alle Vorbereitungen abgeschlossen und Janina freut sich riesig darauf, mit ihrem Vater einen besonderen Abend im Theater zu verbringen.",gpt-3.5-turbo-16k,1.0,0
22,6,medium,OH,Janina geht heute Abend mit ihrem Vater ins Theater. Die Aufführung ist aufgrund der Pandemie mehrmals verschoben worden. Nach zwei Jahren ist es dann heute endlich soweit! ,Heute,heute ,ohne,ohne ,unexpected,3,"ist es endlich soweit, dass Janina und ihr Vater nach all den Verschiebungen und Wartezeiten gemeinsam ins Theater gehen können, um die lang ersehnte Aufführung zu genießen.",gpt-3.5-turbo-16k,1.0,0
23,1,high,RA,Lea ist bereits über 20 Jahre mit Hendrik verheiratet. Jedes Wochenende bringt er ihr sehr zuverlässig Blumen mit. ,Sogar dieses Wochenende,dieses Wochenende,sogar,sogar,unexpected,5,", als er eigentlich auf Dienstreise war, schickte er ihr einen wunderschönen Blumenstrauß als Überraschung. ",gpt-3.5-turbo-16k,1.0,0
23,2,high,EW,Lea ist bereits über 20 Jahre mit Hendrik verheiratet. Jedes Wochenende bringt er ihr sehr zuverlässig Blumen mit. ,Ausgerechnet dieses Wochenende,dieses Wochenende,ausgerechnet,ausgerechnet,unexpected,6,"hat Hendrik leider vergessen, Lea Blumen mitzubringen.",gpt-3.5-turbo-16k,1.0,0
